Data,Area,Empresa,CNPJ,Princípio_ativo,Nome_do_produto,Numero_do_processo,Validade,Petição,Expediente,Numero_do_registro,Prazo_de_validade,Apresentacao,Situacao,Tipo_de_peticao,Categoria_regulatória,Clone,Classe_terapêutica,Data_de_protocolo,Tempo_para_publicação,Tempo_de_fila,Comentarios
9/9/2024,GGMED,EMS S/A,57507378000365,OLMESARTANA MEDOXOMILA,OLMEDIX,25351.451090/2014-58, 05/2030,10507 SIMILAR - MODIFICAÇÃO PÓS-REGISTRO - CLONE,1010207/24-8,1.0235.1348.008-5,24 Meses,40 MG COM REV CT BL AL AL X 10,Indeferido,Pós-registro,Similar,Sim,,,,,"Informações do matriz: (11858 - RDC 73/2016 - GENÉRICO - Exclusão não crítica de testes ou métodos -
0907355/24-8 - 25351.311870/2014-05"
9/9/2024,GGMED,EMS S/A,57507378000365,OLMESARTANA MEDOXOMILA,OLMEDIX,25351.451090/2014-58, 05/2030,10507 SIMILAR - MODIFICAÇÃO PÓS-REGISTRO - CLONE,1010207/24-8,1.0235.1348.009-3,24 Meses,40 MG COM REV CT BL AL AL X 20,Indeferido,Pós-registro,Similar,Sim,,,,,"Informações do matriz: (11858 - RDC 73/2016 - GENÉRICO - Exclusão não crítica de testes ou métodos -
0907355/24-8 - 25351.311870/2014-05"
9/9/2024,GGMED,EMS S/A,57507378000365,OLMESARTANA MEDOXOMILA,OLMEDIX,25351.451090/2014-58, 05/2030,10507 SIMILAR - MODIFICAÇÃO PÓS-REGISTRO - CLONE,1010207/24-8,1.0235.1348.010-7,24 Meses,40 MG COM REV CT BL AL AL X 30,Indeferido,Pós-registro,Similar,Sim,,,,,"Informações do matriz: (11858 - RDC 73/2016 - GENÉRICO - Exclusão não crítica de testes ou métodos -
0907355/24-8 - 25351.311870/2014-05"
9/9/2024,GGMED,EMS S/A,57507378000365,OLMESARTANA MEDOXOMILA,OLMEDIX,25351.451090/2014-58, 05/2030,10507 SIMILAR - MODIFICAÇÃO PÓS-REGISTRO - CLONE,1010207/24-8,1.0235.1348.011-5,24 Meses,40 MG COM REV CT BL AL AL X 40,Indeferido,Pós-registro,Similar,Sim,,,,,"Informações do matriz: (11858 - RDC 73/2016 - GENÉRICO - Exclusão não crítica de testes ou métodos -
0907355/24-8 - 25351.311870/2014-05"
9/9/2024,GGMED,EMS S/A,57507378000365,OLMESARTANA MEDOXOMILA,OLMEDIX,25351.451090/2014-58, 05/2030,10507 SIMILAR - MODIFICAÇÃO PÓS-REGISTRO - CLONE,1010207/24-8,1.0235.1348.012-3,24 Meses,40 MG COM REV CT BL AL AL X 60,Indeferido,Pós-registro,Similar,Sim,,,,,"Informações do matriz: (11858 - RDC 73/2016 - GENÉRICO - Exclusão não crítica de testes ou métodos -
0907355/24-8 - 25351.311870/2014-05"
9/9/2024,GGMED,EMS S/A,57507378000365,OLMESARTANA MEDOXOMILA,OLMEDIX,25351.451090/2014-58, 05/2030,10507 SIMILAR - MODIFICAÇÃO PÓS-REGISTRO - CLONE,1010207/24-8,1.0235.1348.013-1,24 Meses,40 MG COM REV CT BL AL AL X 100 (EMB FRAC),Indeferido,Pós-registro,Similar,Sim,,,,,"Informações do matriz: (11858 - RDC 73/2016 - GENÉRICO - Exclusão não crítica de testes ou métodos -
0907355/24-8 - 25351.311870/2014-05"
9/9/2024,GGMED,EMS S/A,57507378000365,OLMESARTANA MEDOXOMILA,OLMEDIX,25351.451090/2014-58, 05/2030,10507 SIMILAR - MODIFICAÇÃO PÓS-REGISTRO - CLONE,1010207/24-8,1.0235.1348.014-1,24 Meses,40 MG COM REV CT BL AL AL X 200,Indeferido,Pós-registro,Similar,Sim,,,,,"Informações do matriz: (11858 - RDC 73/2016 - GENÉRICO - Exclusão não crítica de testes ou métodos -
0907355/24-8 - 25351.311870/2014-05"
9/9/2024,GGMED,EMS SIGMA PHARMA,00923140000131,OLMESARTANA MEDOXOMILA + BESILATO DE ANLODIPINO,OLMY ANLO,25351.234608/2014-79,07/2026,10507 SIMILAR - MODIFICAÇÃO PÓS-REGISTRO - CLONE,1015866/24-9,1.3569.0674.001-0,24 Meses,20 MG + 5 MG COM REV CT BL AL/AL X 10,Indeferido,Pós-registro,Similar,Sim,,,,,Informações do matriz: (Exclusão não crítica de testes ou métodos - 0907353/24-1 - 25351.176076/2014-78)
9/9/2024,GGMED,EMS SIGMA PHARMA,00923140000131,OLMESARTANA MEDOXOMILA + BESILATO DE ANLODIPINO,OLMY ANLO,25351.234608/2014-79,07/2026,10507 SIMILAR - MODIFICAÇÃO PÓS-REGISTRO - CLONE,1015866/24-9,1.3569.0674.002-9,24 Meses,20 MG + 5 MG COM REV CT BL AL/AL X 15,Indeferido,Pós-registro,Similar,Sim,,,,,Informações do matriz: (Exclusão não crítica de testes ou métodos - 0907353/24-1 - 25351.176076/2014-78)
9/9/2024,GGMED,EMS SIGMA PHARMA,00923140000131,OLMESARTANA MEDOXOMILA + BESILATO DE ANLODIPINO,OLMY ANLO,25351.234608/2014-79,07/2026,10507 SIMILAR - MODIFICAÇÃO PÓS-REGISTRO - CLONE,1015866/24-9,1.3569.0674.003-7,24 Meses,20 MG + 5 MG COM REV CT BL AL/AL X 30,Indeferido,Pós-registro,Similar,Sim,,,,,Informações do matriz: (Exclusão não crítica de testes ou métodos - 0907353/24-1 - 25351.176076/2014-78)
9/9/2024,GGMED,EMS SIGMA PHARMA,00923140000131,OLMESARTANA MEDOXOMILA + BESILATO DE ANLODIPINO,OLMY ANLO,25351.234608/2014-79,07/2026,10507 SIMILAR - MODIFICAÇÃO PÓS-REGISTRO - CLONE,1015866/24-9,1.3569.0674.004-5,24 Meses,20 MG + 5 MG COM REV CT BL AL/AL X 40,Indeferido,Pós-registro,Similar,Sim,,,,,Informações do matriz: (Exclusão não crítica de testes ou métodos - 0907353/24-1 - 25351.176076/2014-78)
9/9/2024,GGMED,EMS SIGMA PHARMA,00923140000131,OLMESARTANA MEDOXOMILA + BESILATO DE ANLODIPINO,OLMY ANLO,25351.234608/2014-79,07/2026,10507 SIMILAR - MODIFICAÇÃO PÓS-REGISTRO - CLONE,1015866/24-9,1.3569.0674.005-3,24 Meses,20 MG + 5 MG COM REV CT BL AL/AL X 60,Indeferido,Pós-registro,Similar,Sim,,,,,Informações do matriz: (Exclusão não crítica de testes ou métodos - 0907353/24-1 - 25351.176076/2014-78)
9/9/2024,GGMED,EMS SIGMA PHARMA,00923140000131,OLMESARTANA MEDOXOMILA + BESILATO DE ANLODIPINO,OLMY ANLO,25351.234608/2014-79,07/2026,10507 SIMILAR - MODIFICAÇÃO PÓS-REGISTRO - CLONE,1015866/24-9,1.3569.0674.006-1,24 Meses,20 MG + 5 MG COM REV CT BL AL/AL X 100 (EMB FRAC),Indeferido,Pós-registro,Similar,Sim,,,,,Informações do matriz: (Exclusão não crítica de testes ou métodos - 0907353/24-1 - 25351.176076/2014-78)
9/9/2024,GGMED,EMS SIGMA PHARMA,00923140000131,OLMESARTANA MEDOXOMILA + BESILATO DE ANLODIPINO,OLMY ANLO,25351.234608/2014-79,07/2026,10507 SIMILAR - MODIFICAÇÃO PÓS-REGISTRO - CLONE,1015866/24-9,1.3569.0674.007-1,24 Meses,20 MG + 5 MG COM REV CT BL AL/AL X 200,Indeferido,Pós-registro,Similar,Sim,,,,,Informações do matriz: (Exclusão não crítica de testes ou métodos - 0907353/24-1 - 25351.176076/2014-78)
9/9/2024,GGMED,EMS SIGMA PHARMA,00923140000131,OLMESARTANA MEDOXOMILA + BESILATO DE ANLODIPINO,OLMY ANLO,25351.234608/2014-79,07/2026,10507 SIMILAR - MODIFICAÇÃO PÓS-REGISTRO - CLONE,1015866/24-9,1.3569.0674.008-8,24 Meses,20 MG + 5 MG COM REV CT BL AL/AL X 500,Indeferido,Pós-registro,Similar,Sim,,,,,Informações do matriz: (Exclusão não crítica de testes ou métodos - 0907353/24-1 - 25351.176076/2014-78)
9/9/2024,GGMED,EMS SIGMA PHARMA,00923140000131,OLMESARTANA MEDOXOMILA + BESILATO DE ANLODIPINO,OLMY ANLO,25351.234608/2014-79,07/2026,10507 SIMILAR - MODIFICAÇÃO PÓS-REGISTRO - CLONE,1015866/24-9,1.3569.0674.009-6,24 Meses,40 MG + 5 MG COM REV CT BL AL/AL X 10,Indeferido,Pós-registro,Similar,Sim,,,,,Informações do matriz: (Exclusão não crítica de testes ou métodos - 0907353/24-1 - 25351.176076/2014-78)
9/9/2024,GGMED,EMS SIGMA PHARMA,00923140000131,OLMESARTANA MEDOXOMILA + BESILATO DE ANLODIPINO,OLMY ANLO,25351.234608/2014-79,07/2026,10507 SIMILAR - MODIFICAÇÃO PÓS-REGISTRO - CLONE,1015866/24-9,1.3569.0674.010-1,24 Meses,40 MG + 5 MG COM REV CT BL AL/AL X 15,Indeferido,Pós-registro,Similar,Sim,,,,,Informações do matriz: (Exclusão não crítica de testes ou métodos - 0907353/24-1 - 25351.176076/2014-78)
9/9/2024,GGMED,EMS SIGMA PHARMA,00923140000131,OLMESARTANA MEDOXOMILA + BESILATO DE ANLODIPINO,OLMY ANLO,25351.234608/2014-79,07/2026,10507 SIMILAR - MODIFICAÇÃO PÓS-REGISTRO - CLONE,1015866/24-9,1.3569.0674.011-8,24 Meses,40 MG + 5 MG COM REV CT BL AL/AL X 30,Indeferido,Pós-registro,Similar,Sim,,,,,Informações do matriz: (Exclusão não crítica de testes ou métodos - 0907353/24-1 - 25351.176076/2014-78)
9/9/2024,GGMED,EMS SIGMA PHARMA,00923140000131,OLMESARTANA MEDOXOMILA + BESILATO DE ANLODIPINO,OLMY ANLO,25351.234608/2014-79,07/2026,10507 SIMILAR - MODIFICAÇÃO PÓS-REGISTRO - CLONE,1015866/24-9,1.3569.0674.012-6,24 Meses,40 MG + 5 MG COM REV CT BL AL/AL X 40,Indeferido,Pós-registro,Similar,Sim,,,,,Informações do matriz: (Exclusão não crítica de testes ou métodos - 0907353/24-1 - 25351.176076/2014-78)
9/9/2024,GGMED,EMS SIGMA PHARMA,00923140000131,OLMESARTANA MEDOXOMILA + BESILATO DE ANLODIPINO,OLMY ANLO,25351.234608/2014-79,07/2026,10507 SIMILAR - MODIFICAÇÃO PÓS-REGISTRO - CLONE,1015866/24-9,1.3569.0674.013-4,24 Meses,40 MG + 5 MG COM REV CT BL AL/AL X 60,Indeferido,Pós-registro,Similar,Sim,,,,,Informações do matriz: (Exclusão não crítica de testes ou métodos - 0907353/24-1 - 25351.176076/2014-78)
9/9/2024,GGMED,EMS SIGMA PHARMA,00923140000131,OLMESARTANA MEDOXOMILA + BESILATO DE ANLODIPINO,OLMY ANLO,25351.234608/2014-79,07/2026,10507 SIMILAR - MODIFICAÇÃO PÓS-REGISTRO - CLONE,1015866/24-9,1.3569.0674.014-2,24 Meses,40 MG + 5 MG COM REV CT BL AL/AL X 100 (EMB FRAC),Indeferido,Pós-registro,Similar,Sim,,,,,Informações do matriz: (Exclusão não crítica de testes ou métodos - 0907353/24-1 - 25351.176076/2014-78)
9/9/2024,GGMED,EMS SIGMA PHARMA,00923140000131,OLMESARTANA MEDOXOMILA + BESILATO DE ANLODIPINO,OLMY ANLO,25351.234608/2014-79,07/2026,10507 SIMILAR - MODIFICAÇÃO PÓS-REGISTRO - CLONE,1015866/24-9,1.3569.0674.015-0,24 Meses,40 MG + 5 MG COM REV CT BL AL/AL X 200,Indeferido,Pós-registro,Similar,Sim,,,,,Informações do matriz: (Exclusão não crítica de testes ou métodos - 0907353/24-1 - 25351.176076/2014-78)
9/9/2024,GGMED,EMS SIGMA PHARMA,00923140000131,OLMESARTANA MEDOXOMILA + BESILATO DE ANLODIPINO,OLMY ANLO,25351.234608/2014-79,07/2026,10507 SIMILAR - MODIFICAÇÃO PÓS-REGISTRO - CLONE,1015866/24-9,1.3569.0674.016-9,24 Meses,40 MG + 5 MG COM REV CT BL AL/AL X 500,Indeferido,Pós-registro,Similar,Sim,,,,,Informações do matriz: (Exclusão não crítica de testes ou métodos - 0907353/24-1 - 25351.176076/2014-78)
9/9/2024,GGMED,EMS SIGMA PHARMA,00923140000131,OLMESARTANA MEDOXOMILA + BESILATO DE ANLODIPINO,OLMY ANLO,25351.234608/2014-79,07/2026,10507 SIMILAR - MODIFICAÇÃO PÓS-REGISTRO - CLONE,1015866/24-9,1.3569.0674.017-7,24 Meses,40 MG + 10 MG COM REV CT BL AL/AL X 10,Indeferido,Pós-registro,Similar,Sim,,,,,Informações do matriz: (Exclusão não crítica de testes ou métodos - 0907353/24-1 - 25351.176076/2014-78)
9/9/2024,GGMED,EMS SIGMA PHARMA,00923140000131,OLMESARTANA MEDOXOMILA + BESILATO DE ANLODIPINO,OLMY ANLO,25351.234608/2014-79,07/2026,10507 SIMILAR - MODIFICAÇÃO PÓS-REGISTRO - CLONE,1015866/24-9,1.3569.0674.018-5,24 Meses,40 MG + 10 MG COM REV CT BL AL/AL X 15,Indeferido,Pós-registro,Similar,Sim,,,,,Informações do matriz: (Exclusão não crítica de testes ou métodos - 0907353/24-1 - 25351.176076/2014-78)
9/9/2024,GGMED,EMS SIGMA PHARMA,00923140000131,OLMESARTANA MEDOXOMILA + BESILATO DE ANLODIPINO,OLMY ANLO,25351.234608/2014-79,07/2026,10507 SIMILAR - MODIFICAÇÃO PÓS-REGISTRO - CLONE,1015866/24-9,1.3569.0674.019-3,24 Meses,40 MG + 10 MG COM REV CT BL AL/AL X 30,Indeferido,Pós-registro,Similar,Sim,,,,,Informações do matriz: (Exclusão não crítica de testes ou métodos - 0907353/24-1 - 25351.176076/2014-78)
9/9/2024,GGMED,EMS SIGMA PHARMA,00923140000131,OLMESARTANA MEDOXOMILA + BESILATO DE ANLODIPINO,OLMY ANLO,25351.234608/2014-79,07/2026,10507 SIMILAR - MODIFICAÇÃO PÓS-REGISTRO - CLONE,1015866/24-9,1.3569.0674.020-7,24 Meses,40 MG + 10 MG COM REV CT BL AL/AL X 40,Indeferido,Pós-registro,Similar,Sim,,,,,Informações do matriz: (Exclusão não crítica de testes ou métodos - 0907353/24-1 - 25351.176076/2014-78)
9/9/2024,GGMED,EMS SIGMA PHARMA,00923140000131,OLMESARTANA MEDOXOMILA + BESILATO DE ANLODIPINO,OLMY ANLO,25351.234608/2014-79,07/2026,10507 SIMILAR - MODIFICAÇÃO PÓS-REGISTRO - CLONE,1015866/24-9,1.3569.0674.021-5,24 Meses,40 MG + 10 MG COM REV CT BL AL/AL X 60,Indeferido,Pós-registro,Similar,Sim,,,,,Informações do matriz: (Exclusão não crítica de testes ou métodos - 0907353/24-1 - 25351.176076/2014-78)
9/9/2024,GGMED,EMS SIGMA PHARMA,00923140000131,OLMESARTANA MEDOXOMILA + BESILATO DE ANLODIPINO,OLMY ANLO,25351.234608/2014-79,07/2026,10507 SIMILAR - MODIFICAÇÃO PÓS-REGISTRO - CLONE,1015866/24-9,1.3569.0674.022-3,24 Meses,40 MG + 10 MG COM REV CT BL AL/AL X 100 (EMB FRAC),Indeferido,Pós-registro,Similar,Sim,,,,,Informações do matriz: (Exclusão não crítica de testes ou métodos - 0907353/24-1 - 25351.176076/2014-78)
9/9/2024,GGMED,EMS SIGMA PHARMA,00923140000131,OLMESARTANA MEDOXOMILA + BESILATO DE ANLODIPINO,OLMY ANLO,25351.234608/2014-79,07/2026,10507 SIMILAR - MODIFICAÇÃO PÓS-REGISTRO - CLONE,1015866/24-9,1.3569.0674.023-1,24 Meses,40 MG + 10 MG COM REV CT BL AL/AL X 200,Indeferido,Pós-registro,Similar,Sim,,,,,Informações do matriz: (Exclusão não crítica de testes ou métodos - 0907353/24-1 - 25351.176076/2014-78)
9/9/2024,GGMED,EMS SIGMA PHARMA,00923140000131,OLMESARTANA MEDOXOMILA + BESILATO DE ANLODIPINO,OLMY ANLO,25351.234608/2014-79,07/2026,10507 SIMILAR - MODIFICAÇÃO PÓS-REGISTRO - CLONE,1015866/24-9,1.3569.0674.024-1,24 Meses,40 MG + 10 MG COM REV CT BL AL/AL X 500,Indeferido,Pós-registro,Similar,Sim,,,,,Informações do matriz: (Exclusão não crítica de testes ou métodos - 0907353/24-1 - 25351.176076/2014-78)
9/9/2024,GGMED,EMS SIGMA PHARMA,00923140000131,OLMESARTANA MEDOXOMILA,OLMY,25351.451086/2014-90,05/2030,10507 SIMILAR - MODIFICAÇÃO PÓS-REGISTRO - CLONE,1010133/24-1,1.3569.0740.001-9,24 Meses,20 MG COM REV CT BL AL AL X 10,Indeferido,Pós-registro,Similar,Sim,,,,,Informações do matriz: (11858 - RDC 73/2016 - GENÉRICO - Exclusão não crítica de testes ou métodos - 0907355/24-8 - 25351.311870/2014-05)
9/9/2024,GGMED,EMS SIGMA PHARMA,00923140000131,OLMESARTANA MEDOXOMILA,OLMY,25351.451086/2014-90,05/2030,10507 SIMILAR - MODIFICAÇÃO PÓS-REGISTRO - CLONE,1010133/24-1,1.3569.0740.002-7,24 Meses,20 MG COM REV CT BL AL AL X 20,Indeferido,Pós-registro,Similar,Sim,,,,,Informações do matriz: (11858 - RDC 73/2016 - GENÉRICO - Exclusão não crítica de testes ou métodos - 0907355/24-8 - 25351.311870/2014-05)
9/9/2024,GGMED,EMS SIGMA PHARMA,00923140000131,OLMESARTANA MEDOXOMILA,OLMY,25351.451086/2014-90,05/2030,10507 SIMILAR - MODIFICAÇÃO PÓS-REGISTRO - CLONE,1010133/24-1,1.3569.0740.003-5,24 Meses,20 MG COM REV CT BL AL AL X 30,Indeferido,Pós-registro,Similar,Sim,,,,,Informações do matriz: (11858 - RDC 73/2016 - GENÉRICO - Exclusão não crítica de testes ou métodos - 0907355/24-8 - 25351.311870/2014-05)
9/9/2024,GGMED,EMS SIGMA PHARMA,00923140000131,OLMESARTANA MEDOXOMILA,OLMY,25351.451086/2014-90,05/2030,10507 SIMILAR - MODIFICAÇÃO PÓS-REGISTRO - CLONE,1010133/24-1,1.3569.0740.004-3,24 Meses,20 MG COM REV CT BL AL AL X 40,Indeferido,Pós-registro,Similar,Sim,,,,,Informações do matriz: (11858 - RDC 73/2016 - GENÉRICO - Exclusão não crítica de testes ou métodos - 0907355/24-8 - 25351.311870/2014-05)
9/9/2024,GGMED,EMS SIGMA PHARMA,00923140000131,OLMESARTANA MEDOXOMILA,OLMY,25351.451086/2014-90,05/2030,10507 SIMILAR - MODIFICAÇÃO PÓS-REGISTRO - CLONE,1010133/24-1,1.3569.0740.005-1,24 Meses,20 MG COM REV CT BL AL AL X 60,Indeferido,Pós-registro,Similar,Sim,,,,,Informações do matriz: (11858 - RDC 73/2016 - GENÉRICO - Exclusão não crítica de testes ou métodos - 0907355/24-8 - 25351.311870/2014-05)
9/9/2024,GGMED,EMS SIGMA PHARMA,00923140000131,OLMESARTANA MEDOXOMILA,OLMY,25351.451086/2014-90,05/2030,10507 SIMILAR - MODIFICAÇÃO PÓS-REGISTRO - CLONE,1010133/24-1,1.3569.0740.006-1,24 Meses,20 MG COM REV CT BL AL AL X 100 (EMB FRAC),Indeferido,Pós-registro,Similar,Sim,,,,,Informações do matriz: (11858 - RDC 73/2016 - GENÉRICO - Exclusão não crítica de testes ou métodos - 0907355/24-8 - 25351.311870/2014-05)
9/9/2024,GGMED,EMS SIGMA PHARMA,00923140000131,OLMESARTANA MEDOXOMILA,OLMY,25351.451086/2014-90,05/2030,10507 SIMILAR - MODIFICAÇÃO PÓS-REGISTRO - CLONE,1010133/24-1,1.3569.0740.007-8,24 Meses,20 MG COM REV CT BL AL AL X 200,Indeferido,Pós-registro,Similar,Sim,,,,,Informações do matriz: (11858 - RDC 73/2016 - GENÉRICO - Exclusão não crítica de testes ou métodos - 0907355/24-8 - 25351.311870/2014-05)
9/9/2024,GGMED,EMS SIGMA PHARMA,00923140000131,OLMESARTANA MEDOXOMILA,OLMY,25351.451086/2014-90,05/2030,10507 SIMILAR - MODIFICAÇÃO PÓS-REGISTRO - CLONE,1010133/24-1,1.3569.0740.008-6,24 Meses,40 MG COM REV CT BL AL AL X 10,Indeferido,Pós-registro,Similar,Sim,,,,,Informações do matriz: (11858 - RDC 73/2016 - GENÉRICO - Exclusão não crítica de testes ou métodos - 0907355/24-8 - 25351.311870/2014-05)
9/9/2024,GGMED,EMS SIGMA PHARMA,00923140000131,OLMESARTANA MEDOXOMILA,OLMY,25351.451086/2014-90,05/2030,10507 SIMILAR - MODIFICAÇÃO PÓS-REGISTRO - CLONE,1010133/24-1,1.3569.0740.009-4,24 Meses,40 MG COM REV CT BL AL AL X 20,Indeferido,Pós-registro,Similar,Sim,,,,,Informações do matriz: (11858 - RDC 73/2016 - GENÉRICO - Exclusão não crítica de testes ou métodos - 0907355/24-8 - 25351.311870/2014-05)
9/9/2024,GGMED,EMS SIGMA PHARMA,00923140000131,OLMESARTANA MEDOXOMILA,OLMY,25351.451086/2014-90,05/2030,10507 SIMILAR - MODIFICAÇÃO PÓS-REGISTRO - CLONE,1010133/24-1,1.3569.0740.010-8,24 Meses,40 MG COM REV CT BL AL AL X 30,Indeferido,Pós-registro,Similar,Sim,,,,,Informações do matriz: (11858 - RDC 73/2016 - GENÉRICO - Exclusão não crítica de testes ou métodos - 0907355/24-8 - 25351.311870/2014-05)
9/9/2024,GGMED,EMS SIGMA PHARMA,00923140000131,OLMESARTANA MEDOXOMILA,OLMY,25351.451086/2014-90,05/2030,10507 SIMILAR - MODIFICAÇÃO PÓS-REGISTRO - CLONE,1010133/24-1,1.3569.0740.011-6,24 Meses,40 MG COM REV CT BL AL AL X 40,Indeferido,Pós-registro,Similar,Sim,,,,,Informações do matriz: (11858 - RDC 73/2016 - GENÉRICO - Exclusão não crítica de testes ou métodos - 0907355/24-8 - 25351.311870/2014-05)
9/9/2024,GGMED,EMS SIGMA PHARMA,00923140000131,OLMESARTANA MEDOXOMILA,OLMY,25351.451086/2014-90,05/2030,10507 SIMILAR - MODIFICAÇÃO PÓS-REGISTRO - CLONE,1010133/24-1,1.3569.0740.012-4,24 Meses,40 MG COM REV CT BL AL AL X 60,Indeferido,Pós-registro,Similar,Sim,,,,,Informações do matriz: (11858 - RDC 73/2016 - GENÉRICO - Exclusão não crítica de testes ou métodos - 0907355/24-8 - 25351.311870/2014-05)
9/9/2024,GGMED,EMS SIGMA PHARMA,00923140000131,OLMESARTANA MEDOXOMILA,OLMY,25351.451086/2014-90,05/2030,10507 SIMILAR - MODIFICAÇÃO PÓS-REGISTRO - CLONE,1010133/24-1,1.3569.0740.013-2,24 Meses,40 MG COM REV CT BL AL AL X 100 (EMB FRAC),Indeferido,Pós-registro,Similar,Sim,,,,,Informações do matriz: (11858 - RDC 73/2016 - GENÉRICO - Exclusão não crítica de testes ou métodos - 0907355/24-8 - 25351.311870/2014-05)
9/9/2024,GGMED,EMS SIGMA PHARMA,00923140000131,OLMESARTANA MEDOXOMILA,OLMY,25351.451086/2014-90,05/2030,10507 SIMILAR - MODIFICAÇÃO PÓS-REGISTRO - CLONE,1010133/24-1,1.3569.0740.014-0,24 Meses,40 MG COM REV CT BL AL AL X 200,Indeferido,Pós-registro,Similar,Sim,,,,,Informações do matriz: (11858 - RDC 73/2016 - GENÉRICO - Exclusão não crítica de testes ou métodos - 0907355/24-8 - 25351.311870/2014-05)
9/9/2024,GGMED,EMS SIGMA PHARMA,00923140000131,OLMESARTANA MEDOXOMILA + HIDROCLOROTIAZIDA,OLMY HCT,25351.515067/2014-07,05/2030,10507 SIMILAR - MODIFICAÇÃO PÓS-REGISTRO - CLONE,1017407/24-9,1.3569.0741.001-4,24 Meses,"(20 + 12,5) MG COM REV CT BL AL AL X 10",Indeferido,Pós-registro,Similar,Sim,,,,,"Informações do matriz: (11858 - RDC 73/2016 - GENÉRICO - Exclusão não crítica de testes ou métodos -
0907357/24-4 - 25351.118760/2014-14)"
9/9/2024,GGMED,EMS SIGMA PHARMA,00923140000131,OLMESARTANA MEDOXOMILA + HIDROCLOROTIAZIDA,OLMY HCT,25351.515067/2014-07,05/2030,10507 SIMILAR - MODIFICAÇÃO PÓS-REGISTRO - CLONE,1017407/24-9,1.3569.0741.002-2,24 Meses,"(20 + 12,5) MG COM REV CT BL AL AL X 20",Indeferido,Pós-registro,Similar,Sim,,,,,"Informações do matriz: (11858 - RDC 73/2016 - GENÉRICO - Exclusão não crítica de testes ou métodos -
0907357/24-4 - 25351.118760/2014-14)"
9/9/2024,GGMED,EMS SIGMA PHARMA,00923140000131,OLMESARTANA MEDOXOMILA + HIDROCLOROTIAZIDA,OLMY HCT,25351.515067/2014-07,05/2030,10507 SIMILAR - MODIFICAÇÃO PÓS-REGISTRO - CLONE,1017407/24-9,1.3569.0741.003-0,24 Meses,"(20 + 12,5) MG COM REV CT BL AL AL X 30",Indeferido,Pós-registro,Similar,Sim,,,,,"Informações do matriz: (11858 - RDC 73/2016 - GENÉRICO - Exclusão não crítica de testes ou métodos -
0907357/24-4 - 25351.118760/2014-14)"
9/9/2024,GGMED,EMS SIGMA PHARMA,00923140000131,OLMESARTANA MEDOXOMILA + HIDROCLOROTIAZIDA,OLMY HCT,25351.515067/2014-07,05/2030,10507 SIMILAR - MODIFICAÇÃO PÓS-REGISTRO - CLONE,1017407/24-9,1.3569.0741.004-9,24 Meses,"(20 + 12,5) MG COM REV CT BL AL AL X 60",Indeferido,Pós-registro,Similar,Sim,,,,,"Informações do matriz: (11858 - RDC 73/2016 - GENÉRICO - Exclusão não crítica de testes ou métodos -
0907357/24-4 - 25351.118760/2014-14)"
9/9/2024,GGMED,EMS SIGMA PHARMA,00923140000131,OLMESARTANA MEDOXOMILA + HIDROCLOROTIAZIDA,OLMY HCT,25351.515067/2014-07,05/2030,10507 SIMILAR - MODIFICAÇÃO PÓS-REGISTRO - CLONE,1017407/24-9,1.3569.0741.005-7,24 Meses,"(20 + 12,5) MG COM REV CT BL AL AL X 100 (EMB FRAC)",Indeferido,Pós-registro,Similar,Sim,,,,,"Informações do matriz: (11858 - RDC 73/2016 - GENÉRICO - Exclusão não crítica de testes ou métodos -
0907357/24-4 - 25351.118760/2014-14)"
9/9/2024,GGMED,EMS SIGMA PHARMA,00923140000131,OLMESARTANA MEDOXOMILA + HIDROCLOROTIAZIDA,OLMY HCT,25351.515067/2014-07,05/2030,10507 SIMILAR - MODIFICAÇÃO PÓS-REGISTRO - CLONE,1017407/24-9,1.3569.0741.006-5,24 Meses,"(20 + 12,5) MG COM REV CT BL AL AL X 200",Indeferido,Pós-registro,Similar,Sim,,,,,"Informações do matriz: (11858 - RDC 73/2016 - GENÉRICO - Exclusão não crítica de testes ou métodos -
0907357/24-4 - 25351.118760/2014-14)"
9/9/2024,GGMED,EMS SIGMA PHARMA,00923140000131,OLMESARTANA MEDOXOMILA + HIDROCLOROTIAZIDA,OLMY HCT,25351.515067/2014-07,05/2030,10507 SIMILAR - MODIFICAÇÃO PÓS-REGISTRO - CLONE,1017407/24-9,1.3569.0741.007-3,24 Meses,"(20 + 12,5) MG COM REV CT BL AL AL X 500",Indeferido,Pós-registro,Similar,Sim,,,,,"Informações do matriz: (11858 - RDC 73/2016 - GENÉRICO - Exclusão não crítica de testes ou métodos -
0907357/24-4 - 25351.118760/2014-14)"
9/9/2024,GGMED,EMS SIGMA PHARMA,00923140000131,OLMESARTANA MEDOXOMILA + HIDROCLOROTIAZIDA,OLMY HCT,25351.515067/2014-07,05/2030,10507 SIMILAR - MODIFICAÇÃO PÓS-REGISTRO - CLONE,1017407/24-9,1.3569.0741.008-1,24 Meses,"(40 + 12,5) MG COM REV CT BL AL AL X 10",Indeferido,Pós-registro,Similar,Sim,,,,,"Informações do matriz: (11858 - RDC 73/2016 - GENÉRICO - Exclusão não crítica de testes ou métodos -
0907357/24-4 - 25351.118760/2014-14)"
